"年","リーグ","シーズン","球団id","名前","選手id","投","試合","完投","完了","当初","補回","無点","勝利","無四球","先発","リリーフ","勝利","敗北","引分","セーブ","ＳＰ","ホールド","ＨＰ","勝率","打者","打数","投球回","安打","本塁打","犠打","犠飛","四球計","故意","四球","死球","三振","暴投","ボーク","失点","自責点","防御率","妨害出塁","アウト"
"1937","1L","秋","03","木下　博喜","16072","R","13","3","2","8","1","0","0","11","2","2","5","1","NA","NA","NA","NA","0.286","284","226","60.67","53","2","5","0","52","0","1","21","4","0","44","27","3.98","","182"
"1937","1L","秋","07","松元　三彦","16158","R","13","2","5","3","0","0","0","5","8","0","4","0","NA","NA","NA","NA","0.000","286","227","60.67","52","3","6","0","52","0","1","18","4","1","36","29","4.28","","182"
"1937","1L","秋","06","伊藤　次郎","16322","L","14","2","5","6","0","1","0","8","6","2","3","0","NA","NA","NA","NA","0.400","272","227","58.67","59","6","2","0","40","0","3","16","0","0","43","34","5.19","","176"
"1937","1L","秋","21","藤野　文三郎","16346","L","12","3","6","2","0","0","0","5","7","3","2","1","NA","NA","NA","NA","0.600","237","195","54.67","46","0","5","0","37","0","0","20","0","0","27","21","3.44","","164"
"1937","1L","秋","01","青柴　憲一","16116","R","13","0","9","3","0","0","0","3","10","2","1","0","NA","NA","NA","NA","0.667","215","192","53.33","35","2","4","0","18","0","1","19","0","0","18","16","2.67","","160"
"1937","1L","秋","03","繁里　栄","16049","R","13","3","3","2","0","0","0","5","8","1","8","0","NA","NA","NA","NA","0.111","250","199","52.33","57","4","4","0","45","0","2","19","3","0","40","36","6.11","","157"
"1937","1L","秋","01","前川　八郎","637","R","9","2","1","5","0","0","0","7","2","2","4","0","NA","NA","NA","NA","0.333","179","153","40.67","35","0","1","0","23","0","2","16","0","0","22","17","3.73","","122"
"1937","1L","秋","04","重松　通雄","520","R","11","1","5","4","1","0","0","5","6","1","2","0","NA","NA","NA","NA","0.333","194","165","40.00","51","0","3","0","22","0","4","12","2","0","38","32","7.20","","120"
"1937","1L","秋","02","景浦　将","16155","R","8","1","6","0","0","0","0","1","7","4","1","0","NA","NA","NA","NA","0.800","120","110","31.33","18","1","1","0","9","0","0","17","0","0","5","5","1.41","","94"
"1937","1L","秋","01","成田　友三郎","16201","L","6","0","2","3","0","0","0","3","3","2","0","0","NA","NA","NA","NA","1.000","106","90","26.33","14","1","0","0","15","0","1","12","0","0","8","5","1.67","","79"
"1937","1L","秋","03","遠藤　忠二郎","16208","R","5","1","0","3","1","0","0","4","1","0","2","1","NA","NA","NA","NA","0.000","125","103","25.33","26","2","2","0","20","0","0","7","1","0","21","16","5.54","","76"
"1937","1L","秋","06","金子　裕","16145","L","8","0","2","3","0","0","0","3","5","0","1","0","NA","NA","NA","NA","0.000","110","85","21.67","26","1","4","0","20","0","1","15","3","0","24","17","6.95","","65"
