"1938","1L","9","劉　瀬章","16320"
"1938","1L","9","中田　道信","16162"
"1938","1L","9","吉川　義次","634"
"1938","1L","9","伊藤　経盛","15979"
"1938","1L","9","上田　良夫","16142"
"1938","1L","9","栗生　信夫","16230"
"1938","1L","9","小林　悟楼","624"
"1938","1L","9","鈴木　芳太郎","16131"
"1938","1L","9","中野　正雄","16221"
"1938","1L","9","納家　米吉","16347"
"1938","1L","9","宮口　美吉","15992"
"1938","1L","9","山尾　年加寿","16007"
"1938","1L","9","平井　猪三郎","16187"
"1938","1L","9","西端　利郎","16026"
"1938","1L","9","中村　金次","16114"
"1938","1L","9","海蔵寺　弘司","15991"
"1938","1L","9","高野　百介","16358"
"1938","1L","21","ハリス","16086"
"1938","1L","21","漆原　進","16180"
"1938","1L","21","大貫　賢","16069"
"1938","1L","21","野村　実","16103"
"1938","1L","21","辻　信夫","16037"
"1938","1L","21","中河　美芳","16256"
"1938","1L","21","森　茂雄","16070"
"1938","1L","21","木下　政文","652"
"1938","1L","21","山田　潔","14860"
"1938","1L","21","中根　之","16094"
"1938","1L","21","太田　健一","16030"
"1938","1L","21","杉田屋　守","16080"
"1938","1L","21","寺内　一隆","16117"
"1938","1L","21","古川　正男","16148"
"1938","1L","21","松本　操","16334"
"1938","1L","21","望月　潤一","16204"
"1938","1L","21","亀田　忠","322"
"1938","1L","21","伏見　五郎","16055"
"1938","PL","4","浅野　勝三郎","16159"
"1938","PL","4","石田　光彦","325"
"1938","PL","4","重松　通雄","520"
"1938","PL","4","森　弘太郎","324"
"1938","PL","4","島本　義文","16107"
"1938","PL","4","大原　敏夫","16217"
"1938","PL","4","宇野　錦次","16200"
"1938","PL","4","黒田　健吾","16076"
"1938","PL","4","宮武　三郎","16075"
"1938","PL","4","山下　実","443"
"1938","PL","4","上田　藤夫","250"
"1938","PL","4","野上　清光","16351"
"1938","PL","4","林　信一郎","16240"
"1938","PL","4","西村　正夫","493"
"1938","PL","4","堀尾　文人","16073"
"1938","PL","4","山下　好一","16109"
"1938","PL","4","山田　伝","260"
"1938","PL","4","小田野　柏","15090"
"1938","PL","4","高橋　敏","640"
"1938","PL","4","岸本　正治","16325"
"1938","PL","4","下村　豊","15988"
"1938","PL","4","石井　武夫","16263"
"1939","1L","1","沢村　栄治","16191"
"1939","1L","1","スタルヒン","222"
"1939","1L","1","中尾　輝三","158"
"1939","1L","1","内堀　保","15263"
"1939","1L","1","倉　信雄","16095"
"1939","1L","1","中山　武","16173"
"1939","1L","1","楠　安夫","14962"
"1939","1L","1","吉原　正喜","16241"
"1939","1L","1","伊藤　健太郎","16188"
"1939","1L","1","白石　敏男","215"
"1939","1L","1","筒井　修","16211"
"1939","1L","1","永沢　富士雄","16066"
"1939","1L","1","水原　茂","464"
"1939","1L","1","井上　康弘","16229"
"1939","1L","1","内海　五十雄","16137"
"1939","1L","1","川上　哲治","95"
"1939","1L","1","千葉　茂","23"
"1939","1L","1","中島　治康","155"
"1939","1L","1","林　清一","16161"
"1939","1L","1","山本　栄一郎","16065"
"1939","1L","1","呉　波","439"
"1939","1L","1","平山　菊二","15147"
"1939","1L","1","岩本　章","449"
"1939","1L","1","三田　政夫","16243"
"1939","1L","1","鈴木田　登満留","16219"
"1939","1L","1","リベラ","15977"
"1939","1L","2","若林　忠志","281"
"1939","1L","2","青木　正一","16204"
"1939","1L","2","西村　幸生","16096"
"1939","1L","2","木下　勇","15229"
"1939","1L","2","亀田　敏夫","16231"
"1939","1L","2","朴　賢明","16060"
"1939","1L","2","三輪　八郎","16277"
"1939","1L","2","広田　修三","16144"
"1939","1L","2","門前　真佐人","14900"
"1939","1L","2","田中　義雄","15573"
"1939","1L","2","大橋　衛","16032"
"1939","1L","2","伊賀上　良平","15023"
"1939","1L","2","岡田　宗芳","16194"
"1939","1L","2","景浦　将","16155"
"1939","1L","2","松木　謙治郎","445"
"1939","1L","2","御園生　崇男","326"
"1939","1L","2","奈良　友夫","16202"
"1939","1L","2","本堂　保次","64"
"1939","1L","2","皆川　定之","15188"
"1939","1L","2","小林　吉雄","16015"
"1939","1L","2","堀尾　文人","16073"
"1939","1L","2","松広　金一","16171"
"1939","1L","2","釣　常雄","16206"
"1939","1L","2","富松　信彦","649"
"1939","1L","2","中田　金一","486"
"1939","1L","2","森　国五郎","16249"
"1939","1L","2","山根　実","514"
"1939","1L","3","森井　茂","532"
"1939","1L","3","繁里　栄","16049"
"1939","1L","3","田中　実","16203"
"1939","1L","3","松尾　幸造","628"
"1939","1L","3","村松　幸雄","16258"
"1939","1L","3","鈴木　秀雄","651"
"1939","1L","3","芳賀　直一","16124"
"1939","1L","3","石丸　藤吉","15275"
"1939","1L","3","大沢　清","15096"
"1939","1L","3","中村　三郎","16111"
"1939","1L","3","西沢　道夫","167"
"1939","1L","3","三浦　敏一","16174"
"1939","1L","3","戒能　朶一","15990"
"1939","1L","3","村瀬　一三","16238"
"1939","1L","3","天野　竹一","16039"
"1939","1L","3","加藤　正二","448"
"1939","1L","3","木村　進一","16251"
"1939","1L","3","服部　受弘","334"
"1939","1L","3","桝　嘉一","16079"
"1939","1L","3","石田　政良","653"
"1939","1L","3","高木　茂","15261"
"1939","1L","3","岩本　章","449"
"1939","1L","3","牧　常一","16265"
"1939","1L","3","吉田　猪佐喜","15208"
"1939","1L","5","近藤　久","16234"
"1939","1L","5","福士　勇","16248"
"1939","1L","5","井筒　研一","333"
"1939","1L","5","室井　豊","16010"
"1939","1L","5","岡本　一雄","15986"
"1939","1L","5","岡本　利之","16185"
"1939","1L","5","菊矢　吉男","659"
"1939","1L","5","鈴木　秀雄","651"
"1939","1L","5","柳沢　騰市","16082"
"1939","1L","5","中野　隆雄","16129"
"1939","1L","5","玉腰　年男","16213"
"1939","1L","5","西端　利郎","16026"
"1939","1L","5","伊藤　吉男","15978"
"1939","1L","5","松岡　甲二","16017"
"1939","1L","5","鬼頭　数雄","16198"
